YHR089C	YOR340C
YER112W	YGR054W
YKL051W	YPL058C
YBR041W	YJL151C
YDL212W	YML016C
YBR207W	YOR270C
YGL120C	YHR072W-A
YDR497C	YPL221W
YCR021C	YER020W
YMR010W	YNL287W
YBR106W	YER056C
YGR281W	YPL058C
YPR029C	YHR108W
YDR264C	YOR104W
YAL053W	YDL222C
YER166W	YNL323W
YPL246C	YPR105C
YMR149W	YNL322C
YDR264C	YMR010W
YGL006W	YEL051W
YER157W	YER157W
YIL143C	YBR234C
YGL077C	YMR010W
YML072C	YMR011W
YKL172W	YLR196W
YGR078C	YML094W
YIR012W	YPR016C
YDR092W	YGL087C
YGR103W	YOR206W
YJL151C	YBR002C
YDR011W	YGR138C
YJL178C	YJL178C
YAR002C-A	YML012W
YDR068W	YDR264C
YJL154C	YJL154C
YNL112W	YNL112W
YIL009W	YPL058C
YGR055W	YHR094C
YDR331W	YHR188C
YER031C	YML086C
YGL203C	YNL238W
YDL123W	YGL023C
YHR063C	YHR063C
YMR272C	YKL088W
YLR219W	YLR219W
YER020W	YKL051W
YKL181W	YOL061W
YNL243W	YLR337C
YJL154C	YOR132W
YJL148W	YMR269W
YDL222C	YOR273C
YDL222C	YLR219W
YBR288C	YPL195W
YJL164C	YJL164C
YGR055W	YLR326W
YDR032C	YPL058C
YGR028W	YML086C
YDL125C	YDL125C
YGL019W	YIL035C
YJR068W	YNL290W
YHR110W	YML012W
YNL130C	YNL130C
YIL027C	YJL192C
YKL068W	YJL061W
YMR261C	YMR261C
YNR051C	YOR204W
YMR120C	YNL281W
YGL055W	YGL055W
YBR023C	YPL221W
YBL102W	YIL048W
YGL077C	YML072C
YCR043C	YDR503C
YOR316C	YOR316C
YER166W	YLR330W
YNL197C	YNL197C
YNL197C	YIL038C
YCR093W	YER112W
YDL160C	YNL288W
YML058W-A	YMR105C
YHR052W	YNL110C
YGR133W	YOL147C
YIL143C	YML086C
YFR024C-A	YOR042W
YJL154C	YMR004W
YBL068W	YER099C
YDL222C	YGL108C
YAR002C-A	YGR284C
YAR002C-A	YMR292W
YLR384C	YPL101W
YMR010W	YFR051C
YBR267W	YGL099W
YGR229C	YLR332W
YFR001W	YLR449W
YHL002W	YNR006W
YDR011W	YML072C
YER020W	YNL283C
YDR497C	YGL077C
YKL051W	YOR273C
YDR503C	YDR503C
YDR507C	YKR048C
YIL034C	YNL138W
YPR113W	YBR002C
YGL077C	YLR332W
YBR200W	YBR200W
YIR038C	YML012W
YBR265W	YJL151C
YIL105C	YPL058C
YML013W	YML013W
YCR030C	YER166W
YBR106W	YDR297W
YOR165W	YOR165W
YIL115C	YJL061W
YJL178C	YOR132W
YER020W	YPL058C
YBR130C	YIL138C
YMR149W	YBR106W
YAL026C	YDR170C
YGR055W	YMR011W
YBL026W	YCR093W
YLL011W	YML093W
YGR229C	YDR170C
YLR370C	YLR370C
YDR170C	YNL238W
YDL222C	YJL016W
YLR450W	YML075C
YBL007C	YGL206C
YDL215C	YLR027C
YDR265W	YOL147C
YNL112W	YNL186W
YBR077C	YKR007W
YCR093W	YNL091W
YDL192W	YOL137W
YGR281W	YPL221W
YBR207W	YPR036W
YOR027W	YGL206C
YGL006W	YKR007W
YDR032C	YGR281W
YLR350W	YMR238W
YKL002W	YKR035W-A
YHR089C	YOR206W
YCR093W	YIL038C
YBL017C	YJL053W
YGR284C	YIL027C
YLR028C	YMR120C
