Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	FC (UP-tag)	q-val (UP-tag)	FC (DN-tag)	q-val (DN-tag)
H2O2	TM_2318	PST2_F1::THI7_F3	PST2:THI7	PST2	THI7	YDR032C	YLR237W	-0.635247090788775	0.00105533962691828	-0.773609996998687	9.09510203689753e-05
H2O2	TM_0142	KTI11_F1::ELP3_F3	KTI11:ELP3	KTI11	ELP3	YBL071W-A	YPL086C	-0.289374022932256	0.00192446107019586	-0.310777626115442	0.0108895863172154
H2O2	TM_0651	HNM1_F1::YJU3_F3	HNM1:YJU3	HNM1	YJU3	YGL077C	YKL094W	-0.314223346491795	0.00258364014861918	-0.418241306240947	0.00357704608624665
H2O2	TM_0239	PEP1_F1::ENT3_F3	PEP1:ENT3	PEP1	ENT3	YBL017C	YJR125C	-0.277433151817934	0.0078494357113132	-0.468066307793727	0.0137263317793048
H2O2	TM_0517	TPO1_F1::TPO3_F3	TPO1:TPO3	TPO1	TPO3	YLL028W	YPR156C	-0.566408049455935	0.0408656445228493	-0.569362999231602	0.0147883983454554
H2O2	TM_0081	SEC4_F1::HXT1_F3	SEC4:HXT1	SEC4	HXT1	YFL005W	YHR094C	-0.686740831710075	0.00038973691572374	-0.309195643393364	0.00652254955058991
H2O2	TM_0487	ERG25_F1::ERG3_F3	ERG25:ERG3	ERG25	ERG3	YGR060W	YLR056W	-0.929147669318439	0.00450911257607556	-1.07163815777225	0.0381340997557833
H2O2	TM_3688	ERG7_F1::RER2_F3	ERG7:RER2	ERG7	RER2	YHR072W	YBR002C	-0.856294113752867	0.00141129552303147	-0.518284580514941	0.00359254601132175
H2O2	TM_4188	SCS7_F1::SSH1_F3	SCS7:SSH1	SCS7	SSH1	YMR272C	YBR283C	-0.475144226329656	0.00547491659477939	-0.285535194497653	0.00307489282022923
H2O2	TM_1247	GLN3_F1::URE2_F3	GLN3:URE2	GLN3	URE2	YER040W	YNL229C	-0.51571389451383	0.00540035473492545	-0.329577136404303	0.0123355841987758
H2O2	TM_1210	YBL029C-A_F1::QDR2_F3	YBL029C-A:QDR2	YBL029C-A	QDR2	YBL029C-A	YIL121W	-0.419869238241175	0.0217269796151706	-0.498664105448356	0.0145257109066691
H2O2	TM_0010	HYR1_F1::TPO3_F3	HYR1:TPO3	HYR1	TPO3	YIR037W	YPR156C	-0.431593305734443	0.000740687773540551	-0.29987088694844	0.0047236357738795
H2O2	TM_0779	ERG25_F1::ALG5_F3	ERG25:ALG5	ERG25	ALG5	YGR060W	YPL227C	-0.395075075799831	0.00086184961469222	-0.272013189289078	0.0172758839861614
H2O2	TM_1562	ADE17_F1::YNL247W_F3	ADE17:YNL247W	ADE17	YNL247W	YMR120C	YNL247W	-0.356372401490681	0.00486537025960521	-0.47714306936877	0.000242774127142149
H2O2	TM_2317	HNM1_F1::PDR5_F3	HNM1:PDR5	HNM1	PDR5	YGL077C	YOR153W	-0.422824044730481	0.000198475214915569	-0.284001095745227	0.0279025998348604
H2O2	TM_2992	HNM1_F1::TPO2_F3	HNM1:TPO2	HNM1	TPO2	YGL077C	YGR138C	-0.560357527535924	0.000130218336798892	-0.369024139694083	0.000254312276418562
H2O2	TM_3188	ITR1_F1::ITR1_F3	ITR1:ITR1	ITR1	ITR1	YDR497C	YDR497C	-0.545382090589319	4.28746569874377e-05	-0.636250484804574	2.36456342143258e-05
H2O2	TM_1091	PST2_F1::YOR1_F3	PST2:YOR1	PST2	YOR1	YDR032C	YGR281W	-0.429951240791912	0.00837631868607227	-0.722884803909462	0.0118268743859102
H2O2	TM_3200	TPO1_F1::INA1_F3	TPO1:INA1	TPO1	INA1	YLL028W	YLR413W	-0.315431322066701	0.00769542539523383	-0.438609501649228	0.00216876981898282
H2O2	TM_4052	TPO2_F1::PDR5_F3	TPO2:PDR5	TPO2	PDR5	YGR138C	YOR153W	-0.27041612385905	0.0017599375856519	-0.309348621527395	0.00252214072006798
H2O2	TM_4267	HNM1_F1::TPO1_F3	HNM1:TPO1	HNM1	TPO1	YGL077C	YLL028W	-0.436735226420296	0.00145040951187004	-0.670127903519999	0.00799690131794345
H2O2	TM_3251	HNM1_F1::TPO4_F3	HNM1:TPO4	HNM1	TPO4	YGL077C	YOR273C	-0.36215282276404	0.00661772944982772	-0.49848746278106	0.00725082097506832
H2O2	TM_3660	SHS1_F1::SHS1_F3	SHS1:SHS1	SHS1	SHS1	YDL225W	YDL225W	-0.551994015936131	0.000130218336798892	-0.513889645239484	0.00318632871044549
H2O2	TM_2969	HNM1_F1::MEP3_F3	HNM1:MEP3	HNM1	MEP3	YGL077C	YPR138C	-0.80561632841188	0.000204582493395412	-0.428356486258096	0.00260185704356255
H2O2	TM_1249	TPO2_F1::HXT1_F3	TPO2:HXT1	TPO2	HXT1	YGR138C	YHR094C	-0.753698069081103	0.000130218336798892	-0.512546646397901	0.00013016730210611
H2O2	TM_2424	CIT2_F1::CIT2_F3	CIT2:CIT2	CIT2	CIT2	YCR005C	YCR005C	-0.397339107738647	0.00154327868215165	-0.417879471880694	0.000779179029661056
H2O2	TM_2185	SNA4_F1::HXT1_F3	SNA4:HXT1	SNA4	HXT1	YDL123W	YHR094C	-0.398862291315105	0.000626892103570139	-0.711291279094059	0.000109747968412187
H2O2	TM_1923	HNM1_F1::MSC3_F3	HNM1:MSC3	HNM1	MSC3	YGL077C	YLR219W	-0.34778267591865	0.00154327868215165	-0.310573225481512	0.0145220285048027
H2O2	TM_1546	FMP45_F1::TPO1_F3	FMP45:TPO1	FMP45	TPO1	YDL222C	YLL028W	-0.305795396846717	0.00136683689440165	-0.524622095759282	9.42901287703471e-05
H2O2	TM_0706	ARC18_F1::ARC18_F3	ARC18:ARC18	ARC18	ARC18	YLR370C	YLR370C	-0.427133063586259	0.000430939868168177	-0.485554312429059	0.000735570177133555
H2O2	TM_2330	FMP45_F1::TPO4_F3	FMP45:TPO4	FMP45	TPO4	YDL222C	YOR273C	-0.311923444716534	0.00141129552303147	-0.324554169682335	0.00696067028713842
H2O2	TM_2481	HNM1_F1::YOR1_F3	HNM1:YOR1	HNM1	YOR1	YGL077C	YGR281W	-0.556476878946496	0.00158889247195228	-0.635941743724993	0.00027264517135121
H2O2	TM_1749	MCK1_F1::PEX11_F3	MCK1:PEX11	MCK1	PEX11	YNL307C	YOL147C	-0.609236873094526	0.0443097732875643	-0.323354605375087	0.0275155241748489
H2O2	TM_1759	GTT1_F1::ERV25_F3	GTT1:ERV25	GTT1	ERV25	YIR038C	YML012W	-0.910510293510354	0.0459806422663646	-2.04919600821622	0.0287783100831456
N-starvation	TM_3805	ARF1_F1::HXT1_F3	ARF1:HXT1	ARF1	HXT1	YDL192W	YHR094C	-0.441629309077845	0.00102852214588131	-0.326093928461827	0.00318248808606351
N-starvation	TM_3973	ITR1_F1::MID2_F3	ITR1:MID2	ITR1	MID2	YDR497C	YLR332W	-0.505440600724421	0.00029935319270553	-0.304038247751453	0.0245494768119918
N-starvation	TM_0435	ITR1_F1::PDR12_F3	ITR1:PDR12	ITR1	PDR12	YDR497C	YPL058C	-0.347269772327373	0.00133901812997102	-0.311095538316684	0.00323116059751237
N-starvation	TM_2318	PST2_F1::THI7_F3	PST2:THI7	PST2	THI7	YDR032C	YLR237W	-0.381913743946708	0.0021246826797117	-0.371649923384275	0.0245494768119918
N-starvation	TM_0142	KTI11_F1::ELP3_F3	KTI11:ELP3	KTI11	ELP3	YBL071W-A	YPL086C	-0.295645879854908	0.00177328166148955	-0.260016812374802	0.0460968495998377
N-starvation	TM_0517	TPO1_F1::TPO3_F3	TPO1:TPO3	TPO1	TPO3	YLL028W	YPR156C	-0.457253046960352	0.0369834003788545	-0.440703120475293	0.0402995637951506
N-starvation	TM_3295	MUP1_F1::INA1_F3	MUP1:INA1	MUP1	INA1	YGR055W	YLR413W	-0.405804463961664	0.0281181362930818	-0.510070668745362	0.00531737383154764
N-starvation	TM_2490	ITR1_F1::TCB3_F3	ITR1:TCB3	ITR1	TCB3	YDR497C	YML072C	-0.271642154367388	0.00908291484621666	-0.269727997362983	0.0131756336893741
N-starvation	TM_2251	GRE3_F1::GRE3_F3	GRE3:GRE3	GRE3	GRE3	YHR104W	YHR104W	-0.297070278943741	0.0470256638038568	-0.270017145087474	0.0245494768119918
N-starvation	TM_3188	ITR1_F1::ITR1_F3	ITR1:ITR1	ITR1	ITR1	YDR497C	YDR497C	-0.675049540603922	8.00791582494508e-05	-0.683484841651991	2.89343594898548e-05
N-starvation	TM_1249	TPO2_F1::HXT1_F3	TPO2:HXT1	TPO2	HXT1	YGR138C	YHR094C	-0.398474548549771	0.0230268201634562	-0.468818566284396	0.000316626465904621
N-starvation	TM_2424	CIT2_F1::CIT2_F3	CIT2:CIT2	CIT2	CIT2	YCR005C	YCR005C	-0.58411144268522	0.00317724333532353	-0.642784940253518	0.000212339712734883
N-starvation	TM_1282	ADE17_F1::EFT1_F3	ADE17:EFT1	ADE17	EFT1	YMR120C	YOR133W	-0.406199390165014	0.00153830953651247	-0.420138704961673	0.000611184099044739
N-starvation	TM_1251	LAC1_F1::LAC1_F3	LAC1:LAC1	LAC1	LAC1	YKL008C	YKL008C	-0.34633153261105	0.0139905045590681	-0.35699686052482	0.0258100402435382
N-starvation	TM_2177	HNM1_F1::INA1_F3	HNM1:INA1	HNM1	INA1	YGL077C	YLR413W	-0.380087010277471	0.0207456389967446	-0.305054727608001	0.0317544952979369
N-starvation	TM_2086	DID2_F1::DID2_F3	DID2:DID2	DID2	DID2	YKR035W-A	YKR035W-A	-0.360018515230317	0.00832265059524019	-0.251194656817527	0.0258100402435382
N-starvation	TM_2185	SNA4_F1::HXT1_F3	SNA4:HXT1	SNA4	HXT1	YDL123W	YHR094C	-0.410811489604662	0.000521144846390924	-0.571425578438447	0.00166788493871922
NaCl	TM_3973	ITR1_F1::MID2_F3	ITR1:MID2	ITR1	MID2	YDR497C	YLR332W	-0.857684186029429	0.000526495105066355	-0.451532195039391	0.00344070178750719
NaCl	TM_0435	ITR1_F1::PDR12_F3	ITR1:PDR12	ITR1	PDR12	YDR497C	YPL058C	-0.315060736027165	0.00152320921940135	-0.284428823623051	0.00547950301531614
NaCl	TM_3301	PCS60_F1::PCS60_F3	PCS60:PCS60	PCS60	PCS60	YBR222C	YBR222C	-0.678104985128559	0.000267993747531143	-0.820341226095954	5.52673226395624e-05
NaCl	TM_0393	ERG25_F1::RBD2_F3	ERG25:RBD2	ERG25	RBD2	YGR060W	YPL246C	-0.356430473475562	0.00490123988429258	-0.365357402573666	0.000685741518350577
NaCl	TM_0655	HHF1_F1::HIF1_F3	HHF1:HIF1	HHF1	HIF1	YBR009C	YLL022C	-0.287401446976441	0.045941046280062	-0.259224643258904	0.0486957976505059
NaCl	TM_2462	AKR1_F1::RET2_F3	AKR1:RET2	AKR1	RET2	YDR264C	YFR051C	-0.325245649199646	0.013625975098292	-0.289165140277865	0.0423716536314545
NaCl	TM_0155	DNF1_F1::PIN2_F3	DNF1:PIN2	DNF1	PIN2	YER166W	YOR104W	-0.537682654379331	0.00102016173661243	-0.515991795586816	0.0437816308388447
NaCl	TM_0154	ITR1_F1::FLC1_F3	ITR1:FLC1	ITR1	FLC1	YDR497C	YPL221W	-0.284958449179795	0.00541102690073364	-0.337565468806694	0.00283228879535685
NaCl	TM_0058	SLA1_F1::CHC1_F3	SLA1:CHC1	SLA1	CHC1	YBL007C	YGL206C	-0.376259221009555	0.00109230107297759	-0.479908280577376	0.0165320086465781
NaCl	TM_0008	YBR241C_F1::AKR1_F3	YBR241C:AKR1	YBR241C	AKR1	YBR241C	YDR264C	-0.281923473171133	0.0137409973236491	-0.311987649650231	0.0483320279233262
NaCl	TM_1885	YBL029C-A_F1::HSP30_F3	YBL029C-A:HSP30	YBL029C-A	HSP30	YBL029C-A	YCR021C	-0.263992376893311	0.00383083134439942	-0.532189231981118	0.0255092099268658
NaCl	TM_2603	HSP30_F1::FLC1_F3	HSP30:FLC1	HSP30	FLC1	YCR021C	YPL221W	-0.332273847837337	0.0114292073187713	-0.410034612404958	0.0333331451760532
NaCl	TM_0412	ERP1_F1::ALG5_F3	ERP1:ALG5	ERP1	ALG5	YAR002C-A	YPL227C	-0.394160771600651	0.0202712790140954	-0.281309276811147	0.0340993399226941
NaCl	TM_1253	MID2_F1::CAF40_F3	MID2:CAF40	MID2	CAF40	YLR332W	YNL288W	-0.447027535638451	0.0329722923772927	-0.319220335251121	0.0145972808428302
NaCl	TM_4060	ERG25_F1::PHO88_F3	ERG25:PHO88	ERG25	PHO88	YGR060W	YBR106W	-0.250467976211695	0.0203637234330082	-0.292846209920199	0.0247854370392201
NaCl	TM_0852	HNM1_F1::HXT2_F3	HNM1:HXT2	HNM1	HXT2	YGL077C	YMR011W	-0.360091810151996	0.00473490637990238	-0.435337580000789	0.0203999215653337
NaCl	TM_0374	DNF2_F1::LEM3_F3	DNF2:LEM3	DNF2	LEM3	YDR093W	YNL323W	-0.341058618275841	0.0042174787875325	-0.273297582431674	0.0349848075093229
NaCl	TM_1096	ATG27_F1::VPS68_F3	ATG27:VPS68	ATG27	VPS68	YJL178C	YOL129W	-0.498648023327682	0.0205002149565633	-0.364027033746446	0.0486957976505059
NaCl	TM_0987	FLC2_F1::CHS3_F3	FLC2:CHS3	FLC2	CHS3	YAL053W	YBR023C	-0.722720691182845	0.000638955917308497	-0.433867454502019	0.0338065884136671
NaCl	TM_1110	STV1_F1::VMA13_F3	STV1:VMA13	STV1	VMA13	YMR054W	YPR036W	-0.314856091623991	0.026682748794126	-0.304962712537389	0.00331607541068952
NaCl	TM_3516	LSP1_F1::YGR130C_F3	LSP1:YGR130C	LSP1	YGR130C	YPL004C	YGR130C	-0.354505872389412	0.00905861925128178	-0.70375078559344	0.00355915341878935
NaCl	TM_1150	YMR010W_F1::YMR010W_F3	YMR010W:YMR010W	YMR010W	YMR010W	YMR010W	YMR010W	-0.569327290780729	0.00404350106379427	-0.604408460166079	0.00154886675326323
NaCl	TM_3188	ITR1_F1::ITR1_F3	ITR1:ITR1	ITR1	ITR1	YDR497C	YDR497C	-0.51713468778682	0.000102342961562315	-0.599238926480826	8.29853314722028e-05
NaCl	TM_3121	MEP3_F1::MEP3_F3	MEP3:MEP3	MEP3	MEP3	YPR138C	YPR138C	-0.553139901499556	0.000614799669092799	-0.332695504090129	0.0165320086465781
NaCl	TM_0525	MUM2_F1::MUM2_F3	MUM2:MUM2	MUM2	MUM2	YBR057C	YBR057C	-0.267599869352287	0.00201405904959239	-0.250355148129964	0.01403362543835
NaCl	TM_1059	VMA6_F1::VMA13_F3	VMA6:VMA13	VMA6	VMA13	YLR447C	YPR036W	-0.700458882883796	0.00311147248799044	-0.294020172522647	0.0102176061069974
NaCl	TM_0569	MSC7_F1::ORM2_F3	MSC7:ORM2	MSC7	ORM2	YHR039C	YLR350W	-0.280543832418363	0.00490123988429258	-0.406514765505637	0.00475881458750606
NaCl	TM_3241	SEY1_F1::PIS1_F3	SEY1:PIS1	SEY1	PIS1	YOR165W	YPR113W	-0.53640884471926	0.0155849074226114	-0.733291224177433	0.001881960048505
NaCl	TM_0829	TGL1_F1::ACF2_F3	TGL1:ACF2	TGL1	ACF2	YKL140W	YLR144C	-0.510586407807635	0.0150907605080673	-0.468665214851594	0.0245344631941896
NaCl	TM_3660	SHS1_F1::SHS1_F3	SHS1:SHS1	SHS1	SHS1	YDL225W	YDL225W	-0.545008086891508	0.000369205686943296	-0.404701788251728	0.00185865044210082
NaCl	TM_2969	HNM1_F1::MEP3_F3	HNM1:MEP3	HNM1	MEP3	YGL077C	YPR138C	-0.531328019818627	0.00728101749280138	-0.350703519899419	0.0452367430507656
NaCl	TM_2424	CIT2_F1::CIT2_F3	CIT2:CIT2	CIT2	CIT2	YCR005C	YCR005C	-0.325945935322121	0.00180715278129791	-0.402965612235697	0.000385125198211329
NaCl	TM_1798	HNM1_F1::HNM1_F3	HNM1:HNM1	HNM1	HNM1	YGL077C	YGL077C	-0.279245211746508	0.00316692539365236	-0.339650105100851	0.00195394143311651
NaCl	TM_2185	SNA4_F1::HXT1_F3	SNA4:HXT1	SNA4	HXT1	YDL123W	YHR094C	-0.371849945647636	0.000574821317335191	-0.799453907800983	8.29853314722028e-05
NaCl	TM_1408	PHO88_F1::SPC2_F3	PHO88:SPC2	PHO88	SPC2	YBR106W	YML055W	-0.314713621262662	0.00781435873003748	-0.342689847333419	0.0377231541841103
NaCl	TM_0706	ARC18_F1::ARC18_F3	ARC18:ARC18	ARC18	ARC18	YLR370C	YLR370C	-0.534020454661084	0.000369205686943296	-0.452819040266682	0.00154886675326323
NaCl	TM_2382	GIN4_F1::PDR12_F3	GIN4:PDR12	GIN4	PDR12	YDR507C	YPL058C	-0.329507109891178	0.0230878827320045	-0.464224001016232	0.00467252537422623
NaCl	TM_1781	EHT1_F1::TCD1_F3	EHT1:TCD1	EHT1	TCD1	YBR177C	YHR003C	-0.337881536340236	0.0430023443069266	-0.539723367683422	0.0303248386338307
sorbitol	TM_3973	ITR1_F1::MID2_F3	ITR1:MID2	ITR1	MID2	YDR497C	YLR332W	-0.563453135943094	0.000523738994100508	-0.313947942496805	0.0210191038094728
sorbitol	TM_0435	ITR1_F1::PDR12_F3	ITR1:PDR12	ITR1	PDR12	YDR497C	YPL058C	-0.343839399376169	0.00217483734173875	-0.260126918240022	0.00684466182840543
sorbitol	TM_3301	PCS60_F1::PCS60_F3	PCS60:PCS60	PCS60	PCS60	YBR222C	YBR222C	-0.291284655174339	0.00573964830381569	-0.470658351977734	0.00279086808660865
sorbitol	TM_4022	INO1_F1::ADE17_F3	INO1:ADE17	INO1	ADE17	YJL153C	YMR120C	-0.385194117836956	0.0284890108318233	-0.410480128849228	0.00499329051214476
sorbitol	TM_0154	ITR1_F1::FLC1_F3	ITR1:FLC1	ITR1	FLC1	YDR497C	YPL221W	-0.302079950927112	0.00889617695589296	-0.372062777056057	0.0060684678038214
sorbitol	TM_0058	SLA1_F1::CHC1_F3	SLA1:CHC1	SLA1	CHC1	YBL007C	YGL206C	-0.278289158590789	0.00877354556789942	-0.366911292486234	0.019222678228602
sorbitol	TM_0431	BAP2_F1::SOP4_F3	BAP2:SOP4	BAP2	SOP4	YBR068C	YJL192C	-0.379830976926396	0.0132745224674026	-0.279297491709285	0.0142861766913479
sorbitol	TM_1577	HXT1_F1::TPO3_F3	HXT1:TPO3	HXT1	TPO3	YHR094C	YPR156C	-0.75746109692464	0.00588232148214932	-0.458015505709215	0.0060684678038214
sorbitol	TM_0566	SSH1_F1::VHS3_F3	SSH1:VHS3	SSH1	VHS3	YBR283C	YOR054C	-0.418660683983125	0.0254596481707742	-0.252785152787009	0.0271055003520294
sorbitol	TM_0265	UTP8_F1::UTP9_F3	UTP8:UTP9	UTP8	UTP9	YGR128C	YHR196W	-0.357250216547536	0.0263320080681936	-0.445925330361419	0.0338921815597206
sorbitol	TM_1187	QCR9_F1::ALO1_F3	QCR9:ALO1	QCR9	ALO1	YGR183C	YML086C	-0.269538376731466	0.0163283751788117	-0.829935744457472	3.04599455804306e-05
sorbitol	TM_3851	LSP1_F1::SIS1_F3	LSP1:SIS1	LSP1	SIS1	YPL004C	YNL007C	-0.556136552719648	0.0132745224674026	-0.480086459727644	0.0169228827269376
sorbitol	TM_3188	ITR1_F1::ITR1_F3	ITR1:ITR1	ITR1	ITR1	YDR497C	YDR497C	-0.41332346015858	0.00177992799683362	-0.443538691570037	0.00121519625066775
sorbitol	TM_0569	MSC7_F1::ORM2_F3	MSC7:ORM2	MSC7	ORM2	YHR039C	YLR350W	-0.653255123084138	0.00244468482331669	-0.508141869575864	0.0060684678038214
sorbitol	TM_0474	HXT1_F1::TPO1_F3	HXT1:TPO1	HXT1	TPO1	YHR094C	YLL028W	-0.462456484010414	0.0134194179549579	-0.257675618379901	0.0418295514915326
sorbitol	TM_3660	SHS1_F1::SHS1_F3	SHS1:SHS1	SHS1	SHS1	YDL225W	YDL225W	-0.346970871900208	0.00738877458085575	-0.256621735107679	0.019222678228602
sorbitol	TM_2424	CIT2_F1::CIT2_F3	CIT2:CIT2	CIT2	CIT2	YCR005C	YCR005C	-0.270796608172894	0.00640992309214829	-0.292839430278825	0.0142861766913479
sorbitol	TM_1798	HNM1_F1::HNM1_F3	HNM1:HNM1	HNM1	HNM1	YGL077C	YGL077C	-0.25122396899202	0.00620457661782176	-0.413653948277958	0.00234732289579294
sorbitol	TM_2481	HNM1_F1::YOR1_F3	HNM1:YOR1	HNM1	YOR1	YGL077C	YGR281W	-0.304533911496966	0.00883358514684911	-0.643031889206803	0.00701145983967512
menadione	TM_0435	ITR1_F1::PDR12_F3	ITR1:PDR12	ITR1	PDR12	YDR497C	YPL058C	-0.375253317841194	0.00148480138397078	-0.291588146748071	0.00298031003104643
menadione	TM_3385	ITR1_F1::YGR130C_F3	ITR1:YGR130C	ITR1	YGR130C	YDR497C	YGR130C	-0.568764767434285	0.00148480138397078	-0.340230209842414	0.0328800083584402
menadione	TM_1064	HNM1_F1::PDR12_F3	HNM1:PDR12	HNM1	PDR12	YGL077C	YPL058C	-0.263245351484644	0.00409183712875942	-0.32897839500705	0.00581815360835793
menadione	TM_3829	SNA3_F1::AYR1_F3	SNA3:AYR1	SNA3	AYR1	YJL151C	YIL124W	-0.302717189573068	0.0179447704080341	-0.372946960151488	0.00295243180055289
menadione	TM_2490	ITR1_F1::TCB3_F3	ITR1:TCB3	ITR1	TCB3	YDR497C	YML072C	-0.295470663915724	0.00718571448994388	-0.345695235610368	0.00295243180055289
menadione	TM_2992	HNM1_F1::TPO2_F3	HNM1:TPO2	HNM1	TPO2	YGL077C	YGR138C	-0.548423793693591	0.00148480138397078	-0.414643378027602	0.00368969627006105
menadione	TM_3188	ITR1_F1::ITR1_F3	ITR1:ITR1	ITR1	ITR1	YDR497C	YDR497C	-0.34723325941895	0.00148480138397078	-0.446594762280609	0.00295243180055289
menadione	TM_3226	FMP45_F1::HXT1_F3	FMP45:HXT1	FMP45	HXT1	YDL222C	YHR094C	-0.295408450550315	0.0176606335857638	-0.2712415109837	0.036948952049016
menadione	TM_1249	TPO2_F1::HXT1_F3	TPO2:HXT1	TPO2	HXT1	YGR138C	YHR094C	-0.255506927870044	0.0206945839393556	-0.441572844487506	0.00295243180055289
menadione	TM_1892	MUP1_F1::PDR12_F3	MUP1:PDR12	MUP1	PDR12	YGR055W	YPL058C	-0.394776416569911	0.00148480138397078	-0.525072018616971	0.00295243180055289
heat-shock	TM_0188	HHF1_F1::HHF2_F3	HHF1:HHF2	HHF1	HHF2	YBR009C	YNL030W	-0.619878246232753	0.000438596749426342	-0.441688241701934	0.00143865351290452
heat-shock	TM_0531	PHO88_F1::TPO3_F3	PHO88:TPO3	PHO88	TPO3	YBR106W	YPR156C	-0.28738849811449	0.0101954968786388	-0.278508856776181	0.0186688158999295
heat-shock	TM_4046	PHO88_F1::EMC5_F3	PHO88:EMC5	PHO88	EMC5	YBR106W	YIL027C	-0.265612827539634	0.00913334183302041	-0.722174694730469	0.000118375268013437
heat-shock	TM_2318	PST2_F1::THI7_F3	PST2:THI7	PST2	THI7	YDR032C	YLR237W	-0.404731136026887	0.000828261682435904	-0.435672456740203	0.00432190768100084
heat-shock	TM_0741	TPO4_F1::PDR12_F3	TPO4:PDR12	TPO4	PDR12	YOR273C	YPL058C	-0.548379610920364	0.00073877627972745	-0.402699010984749	0.000846264733198383
heat-shock	TM_0224	NSR1_F1::GAR1_F3	NSR1:GAR1	NSR1	GAR1	YGR159C	YHR089C	-0.882552585515933	0.000309750841453657	-0.725001416504725	0.000389488009832708
heat-shock	TM_2154	ERV29_F1::PPZ1_F3	ERV29:PPZ1	ERV29	PPZ1	YGR284C	YML016C	-1.3264001963371	0.00284390116059046	-0.308636731081247	0.037450145959594
heat-shock	TM_0142	KTI11_F1::ELP3_F3	KTI11:ELP3	KTI11	ELP3	YBL071W-A	YPL086C	-0.323768941471908	0.000634107737505168	-0.285790498240226	0.0189541580580034
heat-shock	TM_2351	CHS3_F1::KEX1_F3	CHS3:KEX1	CHS3	KEX1	YBR023C	YGL203C	-0.690645004249131	0.000558750941280742	-0.816965839417882	0.026143901929926
heat-shock	TM_0239	PEP1_F1::ENT3_F3	PEP1:ENT3	PEP1	ENT3	YBL017C	YJR125C	-0.661470951481339	0.00551436283613048	-0.355355052157865	0.0331945140592123
heat-shock	TM_3832	TVP15_F1::EMC5_F3	TVP15:EMC5	TVP15	EMC5	YDR100W	YIL027C	-0.667827330961266	0.000391827757864117	-0.331253093246049	0.0494416197124767
heat-shock	TM_0218	KEX1_F1::COG6_F3	KEX1:COG6	KEX1	COG6	YGL203C	YNL041C	-0.976486502546351	0.000184102777818995	-0.47534336174869	0.0372918584812088
heat-shock	TM_0459	SIT4_F1::IKI3_F3	SIT4:IKI3	SIT4	IKI3	YDL047W	YLR384C	-0.695193285081025	0.000675478820325253	-0.807774643785404	0.00333022439032582
heat-shock	TM_0085	DRS2_F1::DNF1_F3	DRS2:DNF1	DRS2	DNF1	YAL026C	YER166W	-0.372757192501222	0.0069368338776741	-0.545031141587801	0.0185862703810291
heat-shock	TM_0042	CHS3_F1::PIN2_F3	CHS3:PIN2	CHS3	PIN2	YBR023C	YOR104W	-0.395894133326237	0.0111227925433263	-0.331968116354481	0.00529512276846254
heat-shock	TM_2462	AKR1_F1::RET2_F3	AKR1:RET2	AKR1	RET2	YDR264C	YFR051C	-0.322793918151023	0.0318817162684774	-0.322128078362658	0.0221868592378492
heat-shock	TM_0426	YPQ2_F1::PMC1_F3	YPQ2:PMC1	YPQ2	PMC1	YDR352W	YGL006W	-0.314689291580249	0.029531130578939	-0.471352900947414	0.0158923523199464
heat-shock	TM_0081	SEC4_F1::HXT1_F3	SEC4:HXT1	SEC4	HXT1	YFL005W	YHR094C	-0.534735753145521	0.00103886450460793	-0.39826161526922	0.0266184031450775
heat-shock	TM_0154	ITR1_F1::FLC1_F3	ITR1:FLC1	ITR1	FLC1	YDR497C	YPL221W	-0.594003884857667	0.000263349986698821	-0.332514230438059	0.00184538194281747
heat-shock	TM_0046	EMP70_F1::BSC6_F3	EMP70:BSC6	EMP70	BSC6	YLR083C	YOL137W	-0.342419440848204	0.0464803179279984	-0.281171170432486	0.0299388546758578
heat-shock	TM_3874	SLA1_F1::SLA1_F3	SLA1:SLA1	SLA1	SLA1	YBL007C	YBL007C	-1.25589877121918	0.0429729515205114	-0.841064499711608	0.0264458572334302
heat-shock	TM_3293	VMA6_F1::VMA5_F3	VMA6:VMA5	VMA6	VMA5	YLR447C	YKL080W	-0.29575872273422	0.0156256880981242	-0.395095643349558	0.0112592125439244
heat-shock	TM_1064	HNM1_F1::PDR12_F3	HNM1:PDR12	HNM1	PDR12	YGL077C	YPL058C	-0.279435829560658	0.00333365361715599	-0.28484272409802	0.00980387111261492
heat-shock	TM_1058	SNA4_F1::VMA7_F3	SNA4:VMA7	SNA4	VMA7	YDL123W	YGR020C	-0.314358733794627	0.00545718456342918	-0.402686528858414	0.00549657215764789
heat-shock	TM_3360	KEX1_F1::RET2_F3	KEX1:RET2	KEX1	RET2	YGL203C	YFR051C	-0.297751748547499	0.0168725104348776	-0.386918757284821	0.0331945140592123
heat-shock	TM_0564	GUP1_F1::MSC7_F3	GUP1:MSC7	GUP1	MSC7	YGL084C	YHR039C	-0.587952196604419	0.00747496096557029	-0.417023584788648	0.00768776734301162
heat-shock	TM_3850	SWP1_F1::HNM1_F3	SWP1:HNM1	SWP1	HNM1	YMR149W	YGL077C	-0.253521295755462	0.0429729515205114	-0.341207335837421	0.0429840500106428
heat-shock	TM_0347	WHI3_F1::PUB1_F3	WHI3:PUB1	WHI3	PUB1	YNL197C	YNL016W	-0.597983881550608	0.000350794010998843	-0.379387903072713	0.00236650863505445
